StartDate,EndDate,Progress,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q134,Q138,Q140,Q85,Q224_1,Q224_2,Q224_3,Q227,Q252,Q253_1,Q253_2,Q253_3,Q230,Q256,Q257_1,Q257_2,Q257_3,Q231,Q260,Q261_1,Q261_2,Q261_3,Q232,Q268,Q269_1,Q269_2,Q269_3,Q228,Q272,Q273_1,Q273_2,Q273_3,Q235,Q276,Q277_1,Q277_2,Q277_3,Q236,Q280,Q281_1,Q281_2,Q281_3,Q237,Q292,Q293_1,Q293_2,Q293_3,Q229,Q296,Q297_1,Q297_2,Q297_3,Q239,Q300,Q301_1,Q301_2,Q301_3,Q240,Q304,Q305_1,Q305_2,Q305_3,Q241,Q178_1,Q178_2,Q178_3,Q178_4,Q178_5,Q242,RandomID
3/8/2021 5:51,3/8/2021 6:00,100,TRUE,3/8/2021 6:00,R_5Asht92Xq8YXDwJ,,,,,anonymous,EN,40,Male,White,Drew is asking about growing tomatoes indoors during the winter and if its possible.,Neither agree nor disagree,Somewhat agree,Somewhat disagree,I am not sure,Charlie is looking for a discount for Raspberry Pis.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,London is looking for a discount on some items as he buys in bulk. ,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,Kyle is looking to buy a biohacking kit.,Strongly agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,Sage is inviting Alex to a graduation party next month and letting him know the details.,Strongly agree,Somewhat agree,Neither agree nor disagree,I often invite people or receive invitations to parties,Bailey is inviting Jules to a birthday party and is allowing him to bring a certain guest.,Strongly agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Arden is letting Riley know about a fundraiser and so they can get together and talk.,Strongly agree,Somewhat agree,Somewhat disagree,I rarely invite people or receive invitations to parties,Rory is inviting his mother to his first anniversary party and letting her know what will be there.,Strongly agree,Somewhat agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,Quinn is offering feelings of loss to Elliot for the loss of Spot.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Dave is offering words of sympathy to Maddie for the loss of her rabbit and also bringing up memories of it.,Somewhat agree,Somewhat agree,Strongly agree,I help look after pet(s) occasionaly,"John is offering his condolences for the loss of Angie's cat, Fluffy.",Strongly agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Jon is wishing Maddie his condolences for the loss of her dog.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,The following email was written by an advanced AI system on behalf of [name],96451
3/8/2021 5:48,3/8/2021 6:08,100,TRUE,3/8/2021 6:08,R_6yBJIO1JX2RhKc9,,,,,anonymous,EN,34,Female,Asian,Enquiring about how to grow tomatoes in winter inside his apartment.,Somewhat agree,Somewhat agree,Strongly disagree,I know this is true,"A student is asking if there is any discounts for raspberry Pis.
",Neither agree nor disagree,Strongly disagree,Strongly disagree,I am not sure,Company checking for suppliers to supply stationary products.,Strongly agree,Strongly agree,Strongly disagree,I know this is true,Kyle a hobbyist biohacker wants to buy  Advanced Kit?€?l and want to gather more details of the product from the company.,Strongly agree,Strongly agree,Strongly agree,I know this is true,An invitation for small get together to celebrate graduation.,Somewhat agree,Somewhat agree,Strongly disagree,I rarely invite people or receive invitations to parties,It's about inviting a friend to a birthday party.,Strongly agree,Strongly disagree,Strongly disagree,I often invite people or receive invitations to parties,The email is about a fundraiser completion party. ,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,I rarely invite people or receive invitations to parties,Email is an invitation for a anniversary party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,This email is sent by an AI to condole the death of Elliott pet dog.,Strongly disagree,Strongly disagree,Strongly disagree,I am a beginner pet owner,Am email written by AI for Dave to Maddie regarding the death of a pet rabbit ,Somewhat agree,Somewhat agree,Somewhat agree,I am a beginner pet owner,Condolence and consoling the pet cats death.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I am a beginner pet owner,Jon writes a condolence letter to Maddie on her pet dogs death.,Somewhat agree,Somewhat agree,Somewhat agree,I am a beginner pet owner,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,The following email was written by an advanced AI system on behalf of [name],60240
3/8/2021 5:46,3/8/2021 6:09,100,TRUE,3/8/2021 6:09,R_3GetDwohjxevYfS,,,,,anonymous,EN,47,Male,White,"Person wants to know if they can grow tomatoes in an apartment, ease of doing so and if they need extra lights.",Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,A student at Georgia Tech wants to know if they can get a discount for Raspberry Pis that they are going to use for class.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,"A manager at another company, Velocity Inc, is asking about our products because their supplier is shutting down. They have questions about bulk pricing, and ability to supply them with their needs.",Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,"inquiring about purchasing product advance kit 799. He had questions about how long it took to deliver, can he cancel, when he is charged for the product.",Strongly agree,Somewhat agree,Somewhat disagree,I know this is true,"Invitation to a graduation party. It will be at a beachouse and rainforest themed, not formal.",Somewhat agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Invitation to a birthday party.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Invitation to a fundraiser completion party. It is at Ponce City Market office on the rooftop. It is for early investors of Snowflake IPO.,Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Invitation to an anniversary party. It is on a boat with dinner. He is asking our availability to attend on Friday.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,"Consoling me about my dog, Spot, dying.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"Consoling for the death of a pet, rabbit. ",Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Fluffy the cat died and this person is sending their condolences.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,The death of my dog. The person is sending their condolences.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,The following email was written by an advanced AI system on behalf of [name],91440
3/8/2021 6:18,3/8/2021 6:32,100,TRUE,3/8/2021 6:32,R_22Wvadf3s7IUNZy,,,,,anonymous,EN,40,Female,White,"The author wants to know if they can grow tomatoes in their apartment and if so, what type should they get.",Strongly agree,Strongly agree,Strongly disagree,I know this is true,The author is asking about student discounts for strawberry pis.,Strongly agree,Strongly agree,Strongly disagree,I know this is true,The author has a few questions in the hopes of finding a new stationary supplier.,Somewhat agree,Strongly agree,Strongly disagree,I know this is true,The author is looking to purchase the Advanced Kit and is asking questions about it.,Strongly agree,Strongly agree,Strongly disagree,I know this is true,The author is sending an invitation to a graduation party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,The author is catching up and sending an invitation to a birthday party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,The author is giving an invitation to a fundraiser completion party and asking a question about an IPO.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,The author is sending an invitation to an anniversary party and asking about what times are available to go.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,The author is giving their condolences about an animal's death.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,The author is sending condolences about a rabbit that had died.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,The author is sending their condolences about a pet's death.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,The author is sending their condolences about the death of a dog.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,The following email was written by an advanced AI system on behalf of [name],58293
3/8/2021 7:51,3/8/2021 7:59,100,TRUE,3/8/2021 7:59,R_1IbVzbh4zk27PLn,,,,,anonymous,EN,40,Female,White,"The email asks if it's possible to grow tomatoes inside an apartment during wintertime, and asks related questions.",Neither agree nor disagree,Somewhat agree,Strongly disagree,I know this is true,"The student is asking if they can purchase a couple of Raspberry Pis for their research project, and wonders if there are any student discounts.",Somewhat agree,Neither agree nor disagree,Somewhat disagree,I know this is true,The email asks if I can provide bulk pricing to Velocity Inc and includes a sample invoice to let me know what their demand is like and their pricing needs.,Somewhat agree,Somewhat agree,Somewhat disagree,I know this is true,Kyle saw my company in the documentary Unnatural Selection and would like to buy an Advanced Kit.,Strongly agree,Strongly agree,Strongly disagree,I know this is true,"Sage is inviting me to their graduation party, because they are graduating from college.",Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,The email invites me and my brother to Bailey's birthday party this weekend.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,"The email was asking me if I was able to buy the Snowflake IPO, and to invite me to a fundraiser regarding the company.",Somewhat agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,"The email is from my child, Rory, and invites me to their anniversary party.",Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,"The email includes condolences regarding the death of my pet, Spot.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,My friend Dave is sending regrets and condolences regarding the death of my pet rabbit.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"The email is from my friend John, expressing regret and condolences after the death of my cat, Fluffy.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is sending condolences regarding the death of my pet dog.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,The following email was written by an advanced AI system on behalf of [name],31875
3/9/2021 22:40,3/9/2021 22:54,100,TRUE,3/9/2021 22:54,R_Y01rpRbNwB7iazf,,,,,anonymous,EN,51,Female,White,Drew would like information about growing tomatoes indoors,Somewhat agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Charlie would like to know if there are student discounts available when buying Raspberry Pis,Strongly agree,Strongly agree,Strongly disagree,I am not sure but it seems right,London is seeking information about ordering stationary products and pricing and discounts,Strongly agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,"Kyle wants to buy  gene editing modules and has questions about billing, shipping times and cancelling the order.",Somewhat agree,Strongly agree,Strongly disagree,I am not sure but it seems right,Sage having a graduation party at  his house.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Bailey is havong a birthday party and is inviting Jules the the brother.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Arden is inviting Riley to a fundraiser completion party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Rory is having an anniversary [arty and is inviting his parents.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Dave's dog Spot dieing,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Maddie losing her pet rabbit,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,John is writing to send condolences about the Angies cat Fluffy dieing.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is sending condolences to Maddie after her dog dies.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Strongly agree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,The following email was written by an advanced AI system on behalf of [name],67052
3/9/2021 23:47,3/10/2021 0:04,100,TRUE,3/10/2021 0:04,R_1gzMvBDDchFUQjK,,,,,anonymous,EN,53,Female,White,Someone wants to know what they need to grow tomatoes in an apartment during the winter.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,A student wants to use their student discount to buy computer equipment.,Strongly agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Someone wants discount pricing on a product line.,Somewhat disagree,Somewhat disagree,Somewhat agree,I am not sure but it seems right,Someone wants more information about buying a research kit.,Somewhat agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Someone is sending a graduation party invitation.,Somewhat agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Someone is inviting their friend to a birthday party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Someone wanted to send an invitation to a business party.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Someone is planning an invitation to an anniversary party.,Somewhat agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Someone is offering condolences for a pet that has died.,Strongly disagree,Strongly disagree,Strongly disagree,I am a long time pet owner,Someone is offering condolences on the death of a pet.,Somewhat disagree,Somewhat disagree,Somewhat disagree,I am a long time pet owner,Someone is offering condolences on the death of a pet.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Someone is offering condolences about a pet that has died.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,The following email was written by an advanced AI system on behalf of [name],58914
3/10/2021 1:54,3/10/2021 2:03,100,TRUE,3/10/2021 2:03,R_1f6EgKfawE6i91y,,,,,anonymous,EN,63,Male,White,Growing tomatoes indoors.,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,I am not sure,Raspberry Pis.,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,I am not sure,Bulk pricing for stationery.,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I am not sure,"Price, shipping, etc. for item.",Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure,Graduation celebration.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I never invite people or receive invitations to parties,Upcoming birthday party.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I never invite people or receive invitations to parties,Fundraiser completion party.,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,I never invite people or receive invitations to parties,First anniversary party.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I never invite people or receive invitations to parties,Spot bit the dust.,Somewhat agree,Somewhat agree,Somewhat agree,I do not have a pet but often encounter one,Someone (something?) dying.,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,I do not have a pet but often encounter one,Sympathy for dead cat.,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,I do not have a pet but often encounter one,Dog died.,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I do not have a pet but often encounter one,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,The following email was written by an advanced AI system on behalf of [name],91137
3/10/2021 3:10,3/10/2021 3:24,100,TRUE,3/10/2021 3:24,R_NVF88Rj6dEZjIKB,,,,,anonymous,EN,52,Female,White,The email was asking if tomatoes could be grown inside an apartment in the winter and if it would be advisable to use a grow light.,Neither agree nor disagree,Strongly agree,Strongly disagree,I am not sure but it seems right,A Georgia Tech student is inquiring about a discount on buying some Raspberry Pis for a research project.,Neither agree nor disagree,Somewhat agree,Strongly disagree,I am not sure but it seems right,It was looking for supplier who would offer bulk pricing for Velocity's stationery products.,Neither agree nor disagree,Somewhat agree,Strongly disagree,I am not sure but it seems right,"This is an email inquiring about purchasing a CRISPR Cas9 ""Advanced Kit"" from the receiver, and asking particular details asking about the chipping, charges, and cancellation.",Somewhat agree,Strongly agree,Strongly disagree,I am not sure but it seems right,This is an invitation to a graduation party.,Strongly agree,Somewhat agree,Somewhat disagree,I often invite people or receive invitations to parties,This was an invitation for the receiver and her brother to attend a birthday party.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,This email was asking about the IPO for Snowflake and inviting the receiver to the rooftop fundraising completion party.,Strongly agree,Strongly agree,Somewhat agree,I often invite people or receive invitations to parties,It is an invitation to the sender's parents to a first anniversary party on a boat.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,This is about the writer expressing sympathies about Spot dying.,Strongly disagree,Neither agree nor disagree,Somewhat disagree,I am a long time pet owner,It was about expressing sympathy for a dead rabbit.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,This email was expressing sympathy about a dead cat. (There certainly seem to be a lot of pet death emails in your study. Are they being poisoned? Did China put some more melamine in pet food? Salmonella? PET MURDER?????),Somewhat agree,Somewhat agree,Neither agree nor disagree,I am a long time pet owner,It was about the loss of a beloved dog.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,The following email was written by an advanced AI system on behalf of [name],80499
3/10/2021 3:26,3/10/2021 3:36,100,TRUE,3/10/2021 3:36,R_AdIFNRgNmmknIFb,,,,,anonymous,EN,38,Female,White,It was about growing tomatoes inside.,Strongly agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,He wants to buy raspberry pis.,Strongly agree,Strongly agree,Strongly disagree,I know this is true,Contacting new vendors.,Strongly agree,Strongly agree,Strongly disagree,I know this is true,Kits for a hobby biohacker.,Somewhat agree,Strongly agree,Somewhat disagree,I am not sure but it seems right,A college graduation party.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,A birthday party.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,Invitation to a party.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,An anniversary party.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,Death of a dog.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,The death of a pet rabbit.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,The death of a cat.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Death of a dog.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,The following email was written by an advanced AI system on behalf of [name],77932
3/10/2021 3:52,3/10/2021 4:15,100,TRUE,3/10/2021 4:15,R_ut9nz1mPa8CvOKt,,,,,anonymous,EN,33,Male,White,"Drew is asking if it is possible to grow winter tomatoes inside the apartment, along with which type would be easiest to grow, and if growing light is easiest. ",Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,I am not sure but it seems right,A potential Georgie Tech is interested in our product and is hopeful we offer student discounts.,Neither agree nor disagree,Somewhat disagree,Strongly disagree,I know this is true,London's branch is perusing alternative company vendors and is inquiring potential bulk pricing offers. ,Neither agree nor disagree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,"A biohacker is interested in purchasing the ""Advanced Kit"" from my company and has general questions such as when they will be charged, delivery time, and the cancellation process. ",Strongly agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,"Sage is reaching out to Alex to invite him to a ""Small get together"" with close friends and family. It is not to be anything formal and no gifts are necessary. ",Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Bailey is reaching to Julies to see if she will be attending her birthday party that will be taking place this weekend. She provides the start time and requests she also brings her brother. ,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Arden is reaching out to check the status of my potential Snowflake IPO purchase and invite me to the fundraiser completion party. He also supplied some general information regarding the evening and where it will take place. ,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Rory is emailing his mother to invite her and his father to an anniversary party. The evenings agenda is briefly touched on and availability is inquired. ,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,A gentleman named Quinn is emailing to send his condolences in regards to the loss of Spot. They also offered to help and will share photos.,Somewhat agree,Somewhat agree,Strongly agree,I am a long time pet owner,"A gentleman that goes by Dave is sending his kind regards to me as it pertains to the death of ""Rabbit"".",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,John is reaching to Angie to send his condolences in regards to the death of her cat Fluffy.  ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"Jon is reaching to Maddie, sending his condolences in regards to the passing of her dog. Offering to talk whenever she needs it.  ",Neither agree nor disagree,Somewhat agree,Somewhat agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,The following email was written by an advanced AI system on behalf of [name],99449
3/10/2021 4:57,3/10/2021 5:07,100,TRUE,3/10/2021 5:07,R_1DoHAeNeRjFpGOp,,,,,anonymous,EN,36,Male,White,questions about growing tomatoes indoors in the winter,Neither agree nor disagree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Charlie is inquiring about ordering a few Raspberry Pis at a student discount.,Somewhat agree,Somewhat agree,Strongly disagree,I know this is true,inquiring with a supplier of paper,Somewhat agree,Somewhat disagree,Somewhat disagree,I am not sure but it seems right,someone trying to buy a gene editing product from a vendor,Neither agree nor disagree,Strongly agree,Somewhat disagree,I know this is true,Sage is having a party to celebrate graduating and is inviting a friend.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,an invitation to a birthday party,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,an invitation to a party to celebrate fundraising,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,an invitation to an anniversary dinner,Strongly agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,sympathies for Elliott's dog dying,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,sympathy for Maddie's rabbit dying,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,sympathy for Angie's cat dying,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,sympathy for Maddie's dog dying.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,The following email was written by an advanced AI system on behalf of [name],41258
3/10/2021 5:35,3/10/2021 5:49,100,TRUE,3/10/2021 5:49,R_eRoi0l66BQvIN1v,,,,,anonymous,EN,39,Female,White,Person wants to know about growing tomatoes indoors. ,Somewhat agree,Strongly agree,Somewhat disagree,I know this is true,College student wanting a deal for buying computer parts for a class. ,Somewhat agree,Somewhat agree,Somewhat disagree,I know this is true,A company is wondering if we could offer them a price discount for large orders.,Strongly agree,Somewhat agree,Somewhat agree,I am not sure but it seems right,Person interested in the shipping times and cancellation policy of a company. ,Strongly agree,Strongly agree,Somewhat disagree,I know this is true,An invitation to a graduation party,Strongly agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,Inviting someone to a party and asking them to bring a certain relative. ,Strongly agree,Strongly agree,Strongly agree,I often invite people or receive invitations to parties,A person being invited to give a speech at a fundraiser. ,Strongly agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,Son writing to his mother inviting her to an anniversary party and checking her availability. ,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,It was about the loss of a pet. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,A friend was writing to me in condolence for the death of a pet and also telling me they sent something for the pet before they knew about it. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,The death of a cat,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Friend consoling me over the passing of my pet. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,The following email was written by an advanced AI system on behalf of [name],32509
3/10/2021 7:01,3/10/2021 7:25,100,TRUE,3/10/2021 7:25,R_ULsTUGmXylrFi1z,,,,,anonymous,EN,60,Female,White,Drew is writing to a company to obtain information about how to grow tomatoes in his apartment. ,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,I know this is true,"Charlie, a student, wants to buy Raspberry Pis for a class project and wants to know if he can get a student discount. ",Strongly agree,Somewhat disagree,Strongly disagree,I know this is wrong,A manager is writing to a company inquiring about the possibility of being a supplier of office supplies for his company. ,Strongly agree,Somewhat disagree,Strongly disagree,I am not sure but it seems wrong,"Kyle, a biohacker, is inquiring about buying a special kit from the company that sells products for hobbyist bio reseaarchers. ",Somewhat agree,Somewhat agree,Strongly disagree,I know this is wrong,"Sage is inviting Alex to his graduation party, which will be held at his beach house. He does not want gifts, and the gathering will be informal. ",Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Bailey is inviting Jules to her birthday party. She said it OK if he is late and he should also bring his brother. ,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,"Arden is inviting Riley, an investor, to a party to celebrate the completion of a fundraiser. There will be a big announcement made at the party. ",Strongly agree,Strongly agree,Somewhat agree,I rarely invite people or receive invitations to parties,Rory is inviting his parents to a party to celebrate his first wedding anniversary. He is seeing what times would be good for them before he schedules the party. ,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Quinn is writing to Elliot expressing his sympathy over the death of his dog. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Dave is writing an email to Maddie expressing his sympathy for the death of her rabbit. ,Somewhat disagree,Somewhat disagree,Somewhat disagree,I am a long time pet owner,John is writing an email to Angie expressing sympathy over the death of her cat. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is writing a sympathy email to Maddie because her dog died. He is offering his support if she needs to talk. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,The following email was written by an advanced AI system on behalf of [name],82826
3/10/2021 7:29,3/10/2021 7:46,100,TRUE,3/10/2021 7:46,R_2cqFYlROZi0r4N4,,,,,anonymous,EN,58,Female,White,questions regarding growing tomatoes inside,Somewhat disagree,Somewhat agree,Strongly disagree,I am not sure,asking about product discount,Strongly agree,Strongly disagree,Strongly disagree,I am not sure but it seems right,looking for a new supplier of office products ,Neither agree nor disagree,Strongly disagree,Somewhat agree,I know this is true,questions about shipping and cancelling an order ,Strongly agree,Strongly disagree,Strongly disagree,I am not sure,invitation to a graduation party,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,invitation to a birthday party,Somewhat agree,Strongly agree,Neither agree nor disagree,I rarely invite people or receive invitations to parties,invitation to a fundraiser,Strongly agree,Strongly agree,Somewhat disagree,I rarely invite people or receive invitations to parties,invitation to anniversary dinner,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,the death of a pet,Somewhat disagree,Somewhat disagree,Strongly disagree,I am a long time pet owner,sympathy for the death of her friends pet,Somewhat disagree,Somewhat agree,Somewhat agree,I do not have a pet but often encounter one,sympathy for the death of her cat,Somewhat disagree,Somewhat disagree,Somewhat disagree,I do not have a pet but often encounter one,sympathy for the death of her pet,Somewhat disagree,Somewhat agree,Somewhat agree,I do not have a pet but often encounter one,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,The following email was written by an advanced AI system on behalf of [name],63091
