StartDate,EndDate,Progress,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q134,Q138,Q140,Q85,Q224_1,Q224_2,Q224_3,Q227,Q252,Q253_1,Q253_2,Q253_3,Q230,Q256,Q257_1,Q257_2,Q257_3,Q231,Q260,Q261_1,Q261_2,Q261_3,Q232,Q268,Q269_1,Q269_2,Q269_3,Q228,Q272,Q273_1,Q273_2,Q273_3,Q235,Q276,Q277_1,Q277_2,Q277_3,Q236,Q280,Q281_1,Q281_2,Q281_3,Q237,Q292,Q293_1,Q293_2,Q293_3,Q229,Q296,Q297_1,Q297_2,Q297_3,Q239,Q300,Q301_1,Q301_2,Q301_3,Q240,Q304,Q305_1,Q305_2,Q305_3,Q241,Q178_1,Q178_2,Q178_3,Q178_4,Q178_5,Q242,RandomID
3/8/2021 1:07,3/8/2021 1:58,100,TRUE,3/8/2021 1:58,R_31SDn6xtlfQ6Yun,,,,,anonymous,EN,39,Male,Asian,Drew wanted to find out if she could grow tomatoes indoor during winter and what type of tomato to grow.,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,I am not sure but it seems right,Charlie wanted to purchase a product for a school project and wrote in to ask about the availability of student discounts.,Strongly agree,Strongly agree,Neither agree nor disagree,I am not sure but it seems right,London's company was searching for a new stationery products vendor to replace their current supplier. She wanted to find out if this supplier offered monthly volume based bulk pricing.,Somewhat agree,Strongly agree,Strongly disagree,I know this is true,Kyle wrote in to find out about the delivery time for a product and the company's order cancellation policies.,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,I am not sure but it seems right,Sage sent an invitation to Alex for his graduation gathering for close friends and family members.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Bailey was inviting Jules and her brother to his birthday party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,The email was an invitation from Arden to Riley for a fundraiser completion party.,Neither agree nor disagree,Strongly agree,Strongly agree,I sometimes invite people or receive invitations to parties,Rory was inviting his parents to his and Catherine's first anniversary boat dinner party.,Strongly agree,Somewhat agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Quinn sent his condolences to Elliott on the loss of his pet Spot.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Dave sent an condolences email with carrots included to Maddie for the loss of her pet rabbit.,Strongly disagree,Neither agree nor disagree,Somewhat disagree,I never interact with pet(s),John sent his condolences to Angie on the passing away of her cat Fluffy.,Strongly agree,Strongly agree,Somewhat agree,I help look after pet(s) occasionaly,Jon sent his condolences to Maddie on the passing away of her dog.,Somewhat agree,Strongly agree,Somewhat agree,I am a long time pet owner,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,The following email was written by {name},98816
3/8/2021 1:30,3/8/2021 1:58,100,TRUE,3/8/2021 1:58,R_2xzn31hGEMZo8PB,,,,,anonymous,EN,29,Male,Asian,The email about plant the tomato in apartment.,Somewhat agree,Strongly agree,Strongly agree,I know this is true,The email about looking offer any students discounts.,Somewhat agree,Somewhat agree,Strongly agree,I am not sure but it seems right,The email about asking offer for selling the stationery products.,Strongly agree,Somewhat agree,Strongly agree,I am not sure but it seems right,The email about asking the questions about delivery and payment for buying Advanced Kit.,Strongly agree,Somewhat agree,Strongly agree,I am not sure,The email about inviting the friends and family for celebration graduation party.,Strongly agree,Somewhat agree,Strongly agree,I sometimes invite people or receive invitations to parties,The email about inviting birthday party. ,Somewhat agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,The email about to invite fundraiser completion party.,Somewhat agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,The email about asking the availability of time to hosting the anniversary party.,Somewhat agree,Somewhat agree,Strongly agree,I sometimes invite people or receive invitations to parties,The email about felt sad for losing the Jimmy.,Somewhat agree,Somewhat agree,Strongly agree,I help look after pet(s) occasionaly,The email about feeling sorry for losing of rabbit.,Somewhat agree,Somewhat agree,Strongly agree,I help look after pet(s) occasionaly,The email about sorry for cat's death.,Strongly agree,Strongly agree,Somewhat agree,I help look after pet(s) occasionaly,The email about felt sorry for losing the dog.,Somewhat agree,Somewhat agree,Strongly agree,I help look after pet(s) occasionaly,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,The following email was written by {name},99559
3/8/2021 1:37,3/8/2021 2:01,100,TRUE,3/8/2021 2:01,R_2riPO1BqyTtCHwj,,,,,anonymous,EN,29,Male,Asian,Drew asked a query regarding growing a tomato inside apartment ,Strongly agree,Somewhat agree,Strongly agree,I know this is true,Charlie asked if he can get any student discounts for a product that he is going to use in his project ,Strongly agree,Strongly agree,Strongly agree,I am not sure but it seems right,It is about an inquiry to make a dealership ,Strongly agree,Somewhat agree,Somewhat agree,I am not sure but it seems right,Kyle made an inquiry regarding a product ,Strongly agree,Strongly agree,Strongly agree,I am not sure but it seems right,Invitation for a get together,Strongly agree,Strongly agree,Strongly agree,I sometimes invite people or receive invitations to parties,Bailey invites Jules and his brother for her birthday party,Strongly agree,Strongly agree,Strongly agree,I sometimes invite people or receive invitations to parties,Invitation for a fundraiser completion party,Somewhat agree,Somewhat agree,Strongly agree,I sometimes invite people or receive invitations to parties,Invitation for an anniversary party ,Somewhat agree,Somewhat agree,Strongly agree,I sometimes invite people or receive invitations to parties,Quinn expresses his condolence for Elliott loss.,Strongly agree,Strongly agree,Strongly agree,I help look after pet(s) occasionaly,Dave expresses his condolence for Maddie's rabbit ,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,John expresses his condolence for Angie's cat death.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon expresses his condolence for Maddie's loss.,Strongly agree,Strongly agree,Somewhat agree,I am a long time pet owner,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,The following email was written by {name},64080
3/8/2021 3:17,3/8/2021 3:23,100,TRUE,3/8/2021 3:23,R_3lJlHpCY0NXJLc4,,,,,anonymous,EN,39,Female,White,Growing tomatoes ,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,I am not sure,Looking to order with a discount ,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure,Bulk pricing order inquiry ,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure,Ordering a lab kit,Neither agree nor disagree,Strongly agree,Somewhat agree,I am not sure,A graduation party ,Somewhat agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,A birthday party invite,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,A party and buy in for an IPO,Somewhat agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Party on a boat ,Strongly agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,A pet dying,Strongly agree,Somewhat agree,Strongly agree,I am a long time pet owner,Death of a pet rabbit,Somewhat agree,Strongly agree,Somewhat agree,I am a long time pet owner,Death of a cat,Somewhat agree,Strongly agree,Somewhat agree,I am a long time pet owner,Loss of a dog,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,The following email was written by {name},30893
3/8/2021 2:52,3/8/2021 3:25,100,TRUE,3/8/2021 3:25,R_3kBvPTaW7nmJ0LG,,,,,anonymous,EN,36,Male,Asian,Drew is writing an email to buyer about to grow tomatoes inside apartment in winter season.,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,I know this is wrong,Charlie is writing the mail to get student discounts to buy few Raspberry Pis.,Somewhat agree,Strongly agree,Somewhat agree,I know this is true,"Branch Manager of Velocity, inc. is writing an email to their team about to seeking a new suppliers of stationery products as of current vendors are shutting down",Somewhat disagree,Strongly disagree,Somewhat agree,I am not sure,Kyle is sending an email to buyer about to buy an Advanced Kit marked at 799 and asking the details of delivery and cancellation policy.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,Sage is inviting Alex to attend a get together on boathouse 8pm onwards and also informing that do not bring any gifts.,Somewhat agree,Strongly agree,Somewhat disagree,I rarely invite people or receive invitations to parties,Bailey is inviting Jules to attend a birthday party at 9PM and asks to bring her brother also,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Arden is inviting Riley to attend a fundraiser completion party at Ponce City Market office.,Somewhat disagree,Neither agree nor disagree,Somewhat agree,I rarely invite people or receive invitations to parties,Rory is asking her Mom and Dad availability to join the first anniversary part on her boat on next Friday.,Somewhat agree,Strongly agree,Somewhat disagree,I rarely invite people or receive invitations to parties,Quinn is sharing some memories and photos which taken with friend and Jimmy,Strongly agree,Strongly agree,Somewhat agree,I never interact with pet(s),Dave is writing to Maddie about the lost of rabbit and sharing some memories of rabbit,Strongly agree,Strongly agree,Somewhat agree,I never interact with pet(s),John writing an email to his friend Angie about to loss of her Fluffy Cat and sharing some memories,Somewhat agree,Somewhat agree,Somewhat agree,I never interact with pet(s),Jon is writing an email to Maddie about to loss his dogs and remember him some memories of dog.,Strongly agree,Strongly agree,Somewhat agree,I never interact with pet(s),Strongly agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,The following email was written by {name},13573
3/8/2021 4:33,3/8/2021 4:49,100,TRUE,3/8/2021 4:49,R_3GkbR3dyNTNMIe6,,,,,anonymous,EN,39,Male,White,Drew is trying to learn about growing tomatoes indoors during winter months.,Somewhat agree,Strongly agree,Strongly disagree,I know this is true,Charlie needs to buy some raspberry Pis for a project and wants to know if there is a student discount.,Strongly agree,Somewhat disagree,Somewhat agree,I know this is true,London's company is looking for a new stationery products supplier and he wants to know if I can offer bulk pricing discounts.,Neither agree nor disagree,Somewhat agree,Somewhat agree,I know this is true,"He is interested in buying an advanced kit but wants to know how long delivery will take, when he'll be charged, and if he can cancel before delivery.
",Strongly agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,Sage is throwing a rainforest themed graduation party at her beach house.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Jules is having a birthday party and wants me and my brother to attend.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Arden's company is releasing an IPO and having a party for early and potential investors.,Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Rory and his wife are having an anniversary party on their boat and want his parents to attend.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,My pet dog recently died and Quinn is offering his condolences.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,My pet rabbit recently passed away and Dave is offering his condolences.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,My cat recently died and John is offering me his condolences.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,My dog recently died and Jon is offering me his condolences.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,The following email was written by {name},17906
3/8/2021 7:10,3/8/2021 7:21,100,TRUE,3/8/2021 7:21,R_3GdpluuTxbHqO36,,,,,anonymous,EN,62,Female,White,growing tomatoes inside an apartment during the winter,Strongly agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,inquiry about the purchase of Raspberry Pis,Strongly agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,request for a quote for stationery products,Strongly agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,interested in buying a kit for CRISPR Cas9 gene editing modules,Strongly agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,invitation to a graduation party,Strongly agree,Strongly agree,Strongly disagree,I never invite people or receive invitations to parties,invitation to a birthday party,Strongly agree,Strongly agree,Strongly disagree,I never invite people or receive invitations to parties,announcement from Snowflake to come,Strongly agree,Strongly agree,Somewhat agree,I never invite people or receive invitations to parties,invitation to an anniversary party on a boat,Strongly agree,Strongly agree,Strongly disagree,I never invite people or receive invitations to parties,the death of a pet,Strongly agree,Strongly agree,Strongly agree,I never interact with pet(s),condolences about the death of a rabbit,Somewhat agree,Strongly agree,Strongly agree,I never interact with pet(s),condolences about the death of a cat,Strongly agree,Strongly agree,Strongly agree,I never interact with pet(s),the death of a dog,Strongly agree,Strongly agree,Strongly agree,I never interact with pet(s),Somewhat agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly disagree,The following email was written by {name},86224
3/8/2021 7:21,3/8/2021 7:32,100,TRUE,3/8/2021 7:32,R_tF0wZd6DEnfnvFL,,,,,anonymous,EN,41,Male,White,Drew wants to know the requirements for growing tomatoes indoors.,Somewhat agree,Strongly agree,Strongly disagree,I know this is true,Charlie wants to purchase several Raspberry Pis and is wondering if there's a student discount.,Strongly agree,Somewhat agree,Strongly disagree,I know this is true,"Velocity, Inc. is evaluating us as a potential vendor and wants to know our pricing.",Somewhat disagree,Strongly agree,Somewhat agree,I know this is true,"Kyle wants to place an order for the Advanced Kit so that he can tinker with CRISPR Cas9 gene editing modules, and wants to know how long delivery takes.",Strongly agree,Strongly agree,Strongly disagree,I know this is true,I am invited to a rainforest-themed party at the beachouse to celebrate Sage graduating college.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Jules and her brother are invited to a birthday party for Bailey.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,An announcement will be made at the Ponce City Market office at the fundraiser completion party.,Strongly agree,Strongly agree,Strongly agree,I sometimes invite people or receive invitations to parties,I am invited to dinner on the boat for a first anniversary party next Friday.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,"Quinn is sending condolences to Elliott on the loss of his pet, and will share photos with Elliott of fond memories with Spot.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"Maddie's rabbit died, and Dave cherishes his memories of the rabbit.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,John is sending condolences to Angie for the death of her cat.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is sending condolences to Maddie on the loss of her dog.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,The following email was written by {name},34858
3/8/2021 7:14,3/8/2021 7:33,100,TRUE,3/8/2021 7:33,R_1oGsZjyU3CjKfFw,,,,,anonymous,EN,59,Female,White,Looking for a website to learn to grow tomatoe's in the winter in their apartment,Somewhat disagree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,Charlie looking to buy some Raspberry Pis for a research project,Neither agree nor disagree,Somewhat agree,Somewhat disagree,I am not sure,looking into different stationery products suppliers,Somewhat agree,Somewhat disagree,Somewhat disagree,I am not sure,Kyle was interested in buying an advanced kit for a hobby,Somewhat agree,Strongly agree,Somewhat disagree,I am not sure but it seems right,Sage hosting a graduating  party,Strongly agree,Somewhat agree,Somewhat disagree,I never invite people or receive invitations to parties,Bailey hosting a birthday party for himself.,Somewhat agree,Strongly agree,Somewhat disagree,I never invite people or receive invitations to parties,Arden wanting to know if Riley was able to buy Snowflake IPO and invite to a fundraiser,Strongly agree,Somewhat agree,Neither agree nor disagree,I never invite people or receive invitations to parties,first anniversary party for Catherine and Rory next week,Strongly agree,Somewhat agree,Somewhat agree,I never invite people or receive invitations to parties,Dave's dog dying,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Maddie's rabbit dying,Neither agree nor disagree,Somewhat agree,Somewhat agree,I am a long time pet owner,Fluffy the cat died,Somewhat agree,Somewhat agree,Strongly agree,I am a long time pet owner,this persons dog dying,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,The following email was written by {name},47768
3/8/2021 7:20,3/8/2021 7:34,100,TRUE,3/8/2021 7:34,R_32XuYtkiqLpltUa,,,,,anonymous,EN,38,Male,Asian,Questions about tomato growing.,Somewhat agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Asking about discounts for multiple purchases of Raspberry Pi.,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,I am not sure but it seems right,Questions about bulk pricing.,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,Questions about delivery times.,Strongly agree,Strongly agree,Somewhat disagree,I am not sure but it seems right,Sage's graduation party.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,Bailey's birthday.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,Snowflake fundraiser completion party.,Strongly agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,Rory's anniversary boat party.,Strongly agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,Condolences for Spot's death.,Neither agree nor disagree,Strongly agree,Strongly agree,I am a long time pet owner,Death of rabbit.,Neither agree nor disagree,Strongly agree,Strongly agree,I am a long time pet owner,Condolences for Fluffy.,Neither agree nor disagree,Strongly agree,Strongly agree,I am a long time pet owner,Dog condolences.,Neither agree nor disagree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,The following email was written by {name},21981
3/8/2021 7:25,3/8/2021 7:34,100,TRUE,3/8/2021 7:34,R_2QA7scNatipMAUb,,,,,anonymous,EN,44,Female,Asian,"Drew is writing to a website, and asking about advice regarding tomatoes. ",Neither agree nor disagree,Somewhat agree,Somewhat disagree,I know this is true,Charlie is asking for student discounts for Raspberry Pis. ,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,I know this is true,This email is about someone wanting more information (about bulk pricing) for stationery products. ,Somewhat agree,Somewhat agree,Strongly disagree,I know this is true,Kyle is a biohacker looking to buy an advanced kit of gene editing modules. ,Somewhat disagree,Strongly agree,Strongly agree,I am not sure but it seems right,Sage is throwing a graduation party and inviting Alex. ,Strongly agree,Strongly agree,Neither agree nor disagree,I often invite people or receive invitations to parties,Bailey is inviting Jules to his birthday party. ,Strongly agree,Strongly agree,Neither agree nor disagree,I often invite people or receive invitations to parties,"Arden is inviting Riley to a party, where he will have the chance to promote Arden's company.",Strongly agree,Strongly agree,Somewhat agree,I often invite people or receive invitations to parties,Rory wants to throw an anniversary party and is inviting me (his mother). ,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,Quinn is telling Elliott he is sorry for Spot's passing.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Dave is writing a condolence email because Maddie's rabbit passed away. ,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,John is sending a condolence email about Fluffy the cat (passing away). ,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is writing a condolence email about Maddie's dog passing. ,Neither agree nor disagree,Somewhat agree,Somewhat disagree,I am a long time pet owner,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,The following email was written by {name},64690
3/8/2021 7:15,3/8/2021 7:44,100,TRUE,3/8/2021 7:44,R_6LPTjuET4IUZHG1,,,,,anonymous,EN,49,Female,Black or African American,Questions about growing tomatoes.,Strongly agree,Strongly agree,Strongly disagree,I am not sure,Questioning rather or not there are discounts for students.,Strongly agree,Strongly agree,Strongly agree,I am not sure,Checking to see if bulk pricing is available for stationery products.,Somewhat agree,Strongly agree,Strongly disagree,I am not sure,Questions about delivery charge and time for a kit.,Strongly agree,Strongly agree,Strongly disagree,I am not sure,A party to celebrate a graduation.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Being invited to a birthday party this weekend.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Invite to a fundraiser party.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Checking to see if they're available to attend an anniversary party.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Condolences on the loss of a dog.,Strongly agree,Strongly agree,Strongly agree,I never interact with pet(s),Offering condolences on the loss of rabbit.,Strongly agree,Strongly agree,Strongly agree,I never interact with pet(s),Condolences are offered on the death of their cat.,Strongly agree,Strongly agree,Strongly agree,I never interact with pet(s),Offering condolences on the loss of a dog.,Strongly agree,Strongly agree,Strongly agree,I never interact with pet(s),Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,The following email was written by {name},91983
3/8/2021 7:21,3/8/2021 7:45,100,TRUE,3/8/2021 7:45,R_bEL9ru6nl6gTNmh,,,,,anonymous,EN,55,Male,Asian,Asking about the cultivation of tomato in an apartment,Somewhat agree,Somewhat disagree,Somewhat agree,I know this is true,Enquiring to buy Raspberry. ,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,This is enquiry for the supply of stationary items.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,This is an enquiry about a bio medical items. ,Somewhat disagree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,Inviting his friend for a get together.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,Inviting his friend to his birthday party,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,Inviting to a friend for a fundraising party,Somewhat agree,Somewhat agree,Somewhat disagree,I often invite people or receive invitations to parties,Son is inviting his parents for their anniversary party,Strongly agree,Strongly agree,Neither agree nor disagree,I often invite people or receive invitations to parties,Giving condolences to his friend for his pet's death.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,This is condolence email to a friend for a rabbit.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Joining with his friend's pain  ,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,This mail is intended to pacify his friend for the loss his pet.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The following email was written by {name},72725
3/8/2021 7:27,3/8/2021 7:45,100,TRUE,3/8/2021 7:45,R_5gtfAzuP6Rz6wr7,,,,,anonymous,EN,31,Female,White,a question about growing tomatoes inside an apartment,Neither agree nor disagree,Somewhat agree,Somewhat disagree,I am not sure,Charlie is asking about student discounts for raspberry pi's that I sell,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,a business inquiry about being a supplier,Neither agree nor disagree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,an inquiry about a certain product,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,an invite to a graduation party,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,an invite to a birthday party ,Somewhat agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,an invitation to a business party,Somewhat agree,Somewhat agree,Neither agree nor disagree,I rarely invite people or receive invitations to parties,"son inviting me, his mom, to an anniversary party on a boat",Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,my pet dog died and Elliott is offering condolences.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,the passing of my rabbit,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,condolences for the loss of my cat,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,condolences for losing my dog,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,The following email was written by {name},45712
3/8/2021 7:32,3/8/2021 7:46,100,TRUE,3/8/2021 7:46,R_vYOfvPMLNp4Ne3D,,,,,anonymous,EN,40,Male,White,They are asking about growing tomatoes inside during the winter. ,Somewhat agree,Somewhat agree,Somewhat agree,I am not sure but it seems right,They are wanting to buy software at a discount. ,Strongly agree,Somewhat disagree,Strongly disagree,I am not sure but it seems right,They are looking to switch vendors for a product they order regularly. ,Strongly agree,Strongly agree,Somewhat disagree,I know this is true,They are looking a gene editing module.  They want the advanced kit.  They had a  lot of questions about the ordering process. ,Strongly agree,Strongly agree,Neither agree nor disagree,I am not sure but it seems wrong,This email is about a party they are throwing. ,Strongly agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,They are inviting a person to a birthday party they are hosting. ,Neither agree nor disagree,Somewhat disagree,Somewhat agree,I sometimes invite people or receive invitations to parties,They are inviting their friend to a social event for a fundraiser.  They also asked a question about an IPO. ,Somewhat agree,Somewhat agree,Somewhat agree,I sometimes invite people or receive invitations to parties,They are inviting their friend to a party but wanted to make sure they are available. ,Somewhat agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,It's a sympathy email about my dog passing.  ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,They are offering sympathy for a friends pet rabbit who died. ,Somewhat agree,Somewhat agree,Strongly agree,I help look after pet(s) occasionaly,They are righting an email to a friend about the passing of their cat. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,They are offering sympathy for a friend who dog passed. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,The following email was written by {name},19031
3/8/2021 7:23,3/8/2021 7:48,100,TRUE,3/8/2021 7:48,R_1kGmRPuhAoPnHsy,,,,,anonymous,EN,56,Female,Asian,Asking information about growing tomatoes in winter inside the house,Neither agree nor disagree,Somewhat agree,Strongly agree,I am not sure but it seems right,Asking about the discounts for buying Raspberry Pis,Strongly agree,Strongly agree,Strongly agree,I am not sure but it seems right,Request for the supply  of the stationary products for the office,Strongly agree,Strongly agree,Somewhat disagree,I am not sure but it seems right,Asking some information about buying and cancellation type of the products,Somewhat agree,Strongly agree,Neither agree nor disagree,I know this is true,Invitation to the Get together party,Strongly agree,Somewhat agree,Strongly agree,I sometimes invite people or receive invitations to parties,Invitation for birthday party,Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Invitation for as fundraising  completion party,Strongly agree,Strongly agree,Strongly agree,I sometimes invite people or receive invitations to parties,Inviting parents for  the wedding anniversary ,Strongly agree,Strongly agree,Strongly agree,I sometimes invite people or receive invitations to parties,Death of a pet,Somewhat agree,Somewhat agree,Somewhat agree,I help look after pet(s) occasionaly,Memories about the pet rabbit,Strongly agree,Strongly agree,Strongly agree,I help look after pet(s) occasionaly,Death of the pet cat.,Strongly agree,Strongly agree,Strongly agree,I help look after pet(s) occasionaly,Death about the pet dog,Strongly agree,Strongly agree,Strongly agree,I do not have a pet but often encounter one,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,The following email was written by {name},96371
